language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/aminuyaro_/status/2016256928184234083,2026-01-27,"[USER] Ku ne gwamnati",governance_civic,government,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/eluxeey/status/2016250127006978206,2026-01-27,"[USER] Kenan Za'a Haura Lissafin Da Gwamnati Tayi! [URL]",governance_civic,Government action,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Najib_S_Fagge/status/2016243112360710590,2026-01-27,"[USER] Mun zama masu gwamnati",governance_civic,Government role,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/mepharouq/status/2016235480992403890,2026-01-27,"[USER] Presidency Price ake baki ai Im talking about na normal mutane and normal price ba na masu gwamnati ba Its a nice car generally Akashe lafiya",livelihoods_and_work,car pricing,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/mohyaqoub_/status/2016233984116588841,2026-01-27,"[USER] Gwamnati taku",governance_civic,government,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ahmad_zakariii/status/2016227570644127999,2026-01-27,"Duk abunda zakuyi kuyi. Muna bayan aliko Har Sai gwamnati tayi nata Matatar man. [URL]",governance_civic,Government action,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ABenbube/status/2016203337675272346,2026-01-27,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Barawon gwamnati",governance_civic,government criticism,public_interest,,safe,true
hausa,latin,Nigeria,Katsina,web_public,https://twitter.com/UF_rasheed/status/2016130981967573230,2026-01-27,"[USER] [USER] Ynxu dai halin da ake ciki gwamnati Mal.Dikko Radda ta na daukar data duka tsangayar da ke jahar Katsina,Allah kadai ysan abnda zsu yi idan an gama.",governance_civic,Government action,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Ibn_Wubila/status/2016117937959063999,2026-01-27,"[USER] Daga yanzu har zuwa karshen mulkin Abba su Ganduje ne zasu sha romon gwamnati. In the next round of elections, Ganduje will replace the deputy governorship position with Murtala Sule Garo.",governance_civic,Hausa politics,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/khalidmahmud6/status/2015943803266351565,2026-01-27,"[USER] Aci dadi lafiya, masu Gwamnati",culture_and_religion,Greeting and praise,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/IshaqAbdul77151/status/2015917464459133385,2026-01-26,"Masu gwamnati Malam nasir bala ( ja'oji ) ubangiji Allah yakara daukaka [URL]",culture_and_religion,Spiritual blessings,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Adamu947/status/2015917453503558098,2026-01-26,"Dan girman Allah yan jaridun Arewa ku dami Gwamnati akan hanyar Agaie zuwa Bida. Hanyar da bata fi 45 kilometers ba Sai asarar rayuka da dukiyoyi ake fiye da shekaru 5 amma anyi shiru. CC; [USER] [USER] [USER] [USER] [USER] [USER]",governance_civic,Road safety in Northern Nigeria,public_interest,,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/YusufSyd/status/2015916655348416832,2026-01-26,"*Allah baka nasara yanzu idan zaka rangadi kaine ke zaben hotel da zaka kwana koko gwamnati ke xabar maka? Sai yace ""Ni bani bukatar saina sauka a hotel don idan tani ne idan nazo gari ina iya rokon shago ko garka (zaure) in kwana, idan gari ya waye inyi wanka in fito babu mai g",livelihoods_and_work,Hotel accommodation,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/thekanoblog/status/2015909565674451209,2026-01-26,"[USER] Yasin Nima zan shiga ammafa asawa da gwamnati ba karamin aiki bane musamman ma gwamnati masu fuska biyu",governance_civic,government jobs,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/nazir_tasiu/status/2015893251924845044,2026-01-26,"Wallahi ban gani ba . Wallahi da bakinsa ya mana wannan zancen Wato Gwamnati shegiya ce [URL]",governance_civic,government and politics,misinformation,,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/i_am___ahmad/status/2016545170091549025,2026-01-28,"[USER] Ni nawa kudin makaranta ne 42k please any amount will be appreciated. I can show All the necessary proofs when needed. Don Allah a duba lamarina.",livelihoods_and_work,request for financial assistance,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/PhateeAhmad/status/2016512265336324369,2026-01-28,"Toh suna zaban mata basa tunawa da yanayin da yayansu zasu shiga,kiga yaro an bashi home work tun Friday Monday yazo makaranta baiyi assignment ba Amma an soya mishi dankali da kawai [URL]",education,homework, food, and education,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/bmjvermerlleey/status/2016505126098206815,2026-01-28,"[USER] Tabbbbb yallabai bakasan Muhammadu bane yasin har dorina nake ijewa apalo kullun se sun ganta. Last week ma Abdallah cewa yayi ABBA kacire wanchan Abun ka yardashi nace ashe kasanta a makaranta kenan yace EY, nace Alhamdulillah",education,Conversation about school and ABBA,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/aminiyatrust/status/2016467190317191551,2026-01-28,"Solanke Francis Taiwo, ya zama gwarzon malamin makaranta a Najeriya na shekarar 2025, inda ya lashe kyautar Naira miliyan 50, sabuwar mota, da kuma ƙayataccen gida mai dakuna biyu. [URL]",education,education achievement award,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Hayat_Dini/status/2016392146576629895,2026-01-28,"[USER] Allah yama malman makarantan au albarka da suka koreta da yanzu ta bata masu tarbiyan makaranta",education,blessing for teachers,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/salisuhafizu9/status/2016185946580857035,2026-01-27,"TINANIN SHUGABA DABANE........... SAKIR KHALIFA Yakoma Makaranta dakai dake Mekukejira Allah Yabamu Ilimi Mai Anfani Ameen. [URL]",culture_and_religion,Education and Religion,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Mr_Emmcap__/status/2016164871692288016,2026-01-27,"Yanzu fa a siyasan ce Ganduje yafi Kwankwaso mutunci a wajan Abba Kabir Yusuf ko? Duniya makaranta ce wallahi",governance_civic,Ganduje vs Kwankwaso,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/CoachCalito/status/2016159622873178216,2026-01-27,"Nimco da Abdi suna zaune a ƙauyen da ke kusa da Hargeysa. Nimco yarinya ce mai keaka a makaranta, Abdi kuma dan shekara ne yana karatun dabbobi.* Nimco da Abdi suna haduwa a karkashin itacen da ke kusa da ceel, suna yin hadu da juna, suna yin gayan da juna. Suna da juna, amma ba",culture_and_religion,Nimco and Abdi,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Dicko007/status/2016122001648214247,2026-01-27,"[USER] [USER] Islamiyah or almajiranci is not the issue here. Many of those bandits boys no even smell makaranta or practiced our deen. A closer look at the boys will tell you they're just devil and like rolling in evil.",education,Bandits and education,stereotypes,ethnicity,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Mr_Emmcap__/status/2016118122114064740,2026-01-27,"You can always become whatever you criticize wallahi. Duniya makaranta [URL]",culture_and_religion,motivational advice,stereotypes,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/KanEmirateMedia/status/2016089038571085997,2026-01-27,"Isowar Mai Martaba Sarkin Kano Khalifa Makaranta Domin Daukar Lectures. Tuesday 27th January, 2026. [URL]",education,Sarkin Kano lecture,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/RakaFatima/status/2016088620503818483,2026-01-27,"Isowar Mai Martaba Sarkin Kano Khalifan Tijjaniyya Makaranta Domin Daukar Lectures. Tuesday 27th January, 2026. [URL]",education,Education event,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/masuzafi/status/2016006948160672171,2026-01-27,"[USER] Ai dole SLS ya koms makaranta . You can see that already , The governor is catapulted to be the party leader in Kano APC. Barau and Ganduje are his biys now.",governance_civic,Hausa education and politics,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/BashirDMusa1/status/2015937172797366705,2026-01-26,"Akwai fa masu tafiya hostel din makaranta su zauna, Dan nafahimci Karatun nan da salo aka fara shi",education,Hostel residents,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/amigos_04/status/2015930463324373023,2026-01-26,"[USER] [USER] Wanne sarki? Mai martaba Aminu ko mai gardama dan makaranta?",culture_and_religion,greetings and address,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/BashirDMusa1/status/2015921061347446986,2026-01-26,"[USER] Shi dai sunusi yanemi sulhu yakoma makaranta dan haka ba Wanda zai koreshi daga kano saboda dalibi ne shi Amma pa gidan rumfa shima yasan angama kenan",education,school and student,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/mahmoodwada/status/2015916147611185371,2026-01-26,"Mun yadda ya koma hostel din makaranta [URL]",education,Hostel return,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/itz_ikhali/status/2015915018856833204,2026-01-26,"[USER] Kasan yana da hangen nesa shiyasa ya nemi admission a makaranta koh xasu tausaya mishi su barshi a cikin birni",education,student admissions,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/UbaidullahIshaq/status/2015911807974563911,2026-01-26,"[USER] Duniya makaranta. Siyasar Nigeria yaudara",education,Education, politics,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Naxeeerr/status/2015907179362943135,2026-01-26,"[USER] [USER] [USER] Nifaa idan naga mutum yayi makaranta Kuma yana bangar siyasa mamaki yake bani wlh kodaii ni dan ba anan nake cin abinci bane ohoo",education,education and politics,public_interest,ethnicity,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/YusuferIbraheem/status/2015869138787303552,2026-01-26,"Sai kaga Yan boko sunata tweet wai nayi ""graduating da 2:1 KO 2:2"" sai nayi zaton match Ake bugawa. Ashe hira CE Yadda Suka Gama da malaman sune a makaranta. [URL]",media_and_online,social media, education,misinformation,,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Abdulsamad_ah/status/2015865231759532129,2026-01-26,"[USER] Dan makaranta zaka ce",education,School student,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/mahmoodwada/status/2015854959703523680,2026-01-26,"Ku ai kun koma makaranta, ina ruwanku da wata siyasa kuma [URL]",governance_civic,education and politics,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/__yellows/status/2015851517668950335,2026-01-26,"Duniya makaranta. [URL]",education,school education,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Bashir5AliAli/status/2015849387096785263,2026-01-26,"[USER] Wlh kin birgeni sosai Kadija da ki bar hayaniyar siyasa. Wanna shine afani hankali da zuwa makaranta, wato barin abunda bashida tabbasa inna nifin siyasa. Ina miki addu’a Allah yatemake ki yabaki nasasa cikin kasuwancin ki.",governance_civic,Advice to leave politics,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Its_Deenee/status/2015823583734370791,2026-01-26,"[USER] shifa wannan Mutumin baisan Komi, yaje a koya masa shugabanci a makaranta.",education,education and guidance,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/m__laweee/status/2015812623015575937,2026-01-26,"[USER] Na one billionaire gave the money. Ai na gudu, my contribution a garin nan yaran makaranta masu home design ke ciyewa",livelihoods_and_work,billionaire donation,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/__kherlipher/status/2015793419965137070,2026-01-26,"[USER] Ba ma tada fitina ay, taro za aje babu dalilin da za ace ba zaa je ba, wanda yace ya rufe makaranta a saura be fi awa 3 taron ba ai shine ya so tada fitinaa",culture_and_religion,Avoiding mischief-making,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/IbrahymAhmard/status/2015791578132922444,2026-01-26,"[USER] No be life dey that place. Se ka yan makaranta 4am",education,education and schedule,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/engrmurtalaM/status/2015760673146314908,2026-01-26,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Yau ba makaranta kenan",education,School attendance,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/DrAdamuGZango/status/2015728753704370400,2026-01-26,"[USER] [USER] Gamo da cikawa! Ran Sarki ya dade. Dalibai makaranta Al-Qurani suna godiya da addua...........Alhaji Ya jikan Alhaji da Mai Babban daki.",culture_and_religion,Islamic education and appreciation,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/TwiTer8933/status/2015727261853397269,2026-01-26,"Sarki Sanusi ya koma makaranta, kuma wannan mataki babban misali ne ga al’umma: ilmi ba ya ƙarewa ko da mutum yana da matsayi ko suna. Manyan malamai irin su Sheikh Ja’afar Mahmud Adam da Sheikh Albani (rahimahumullah) sun rayu suna karatu har zuwa rasuwarsu,#IranMassacre #Star [URL]",education,Education and role models,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/FBellorh/status/2015726603251171768,2026-01-26,"[USER] Senayi do your worst Yaro beyi krt b a makaranta da kyau ba",culture_and_religion,Admonition or challenge,hate_or_insult,age,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/TudunWada__/status/2015719331796058421,2026-01-26,"[USER] Kabani mamaki, wallahi, to en kuka kulle makaranta ku ka hana yara karatu, Sarki Aminu kuka chuta ko yaran mutane? You're even saying it with a brag! Allah ya kyauta muku.",education,School closure,public_interest,ethnicity,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Asad_Mukty/status/2015717353368043640,2026-01-26,"[USER] Kunje yawon gari,kun sha iska. Makaranta kuma sai an kulle ta,sai yaje ya tsaya ya hana.",education,School closure,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ABUBAKARMUSLI15/status/2015701300218933685,2026-01-26,"A nan ne asibiti ke kusa da mutane. A nan ne makaranta ke kusa da yara. A nan ne talaka ke sanin da akwai gwamnati ko bai ji ta ba. Duk lokacin da LG ta yi aiki, mutane ba sa tambayar wane jam’iyya ne, suna jin sauƙine kawai, Tare da fatan Alkairi ga jagora.",governance_civic,Public services and infrastructure,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/DanAmana112/status/2015539610596643109,2026-01-25,"[USER] Yallabi ni dan jihar jigawa ne wallahi ina naiman taimakonka wallahi registration na makaranta ne ya gagara kuma zuwa next monday zasu rufe registration din toh naga yadda kake taimakawa al'umma sosai shine nima nace bari na sanar da kai ko Allah zaisa na dace dan girman Allah.",education,request for help with school registration,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/DanAmana112/status/2015531162286903791,2026-01-25,"[USER] Yallabi ni dan jihar jigawa ne wallahi ina naiman taimakonka wallahi registration na makaranta ne ya gagara kuma zuwa next monday zasu rufe registration din toh naga yadda kake taimakawa al'umma sosai shine nima nace bari na sanar da kai ko Allah zaisa na dace dan girman Allah.",education,registration for school,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/TroyIssac87/status/2016710298401742909,2026-01-29,"[USER] DEI hire'kan waa in la bedelo bal eeg ilaa koofiyadii madaxweynuhu xidhanyahay ku ye ma u yara eekaaday odaygii he is not fit for the job waa xal ee maaha xul inshallah he'll be gone with upcoming cabinet reshuffle",governance_civic,Political appointment,public_interest,,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/hunterthebbc/status/2016702318775874012,2026-01-29,"[USER] [USER] عقبال امك واختك لما ينولوا شرف رزعي",culture_and_religion,Blessing for mother and sister,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/diasaschoool02/status/2016701964264812795,2026-01-29,"[USER] [USER] عقبالي",culture_and_religion,Greetings and well-wishes,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/PrithivRJ13/status/2016699171705942285,2026-01-29,"[USER] Dei yara da ne",culture_and_religion,family,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Marah09512008/status/2016692255008981152,2026-01-29,"[USER] دخيل هالصوت شو بحبووو",culture_and_religion,Expressing interest,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Marah09512008/status/2016692155918561523,2026-01-29,"[USER] ما شفت مثلك بشر",culture_and_religion,Admiration,stereotypes,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/lachiilawang/status/2016691191849349558,2026-01-29,"[USER] Yara bekhi kana ao mung ase hm da mazgho na khlas u.",household_and_care,general conversation,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/RasheederhB/status/2016495355638997164,2026-01-28,"Ya Allah ka aurar damu zuwa ga mazaje nagari",culture_and_religion,prayer,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/bnsanifta/status/2016238952152273119,2026-01-27,"[USER] Tofa, ga mazaje fa",culture_and_religion,Calling for attention,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/GenBamaiyi/status/2016085662437429748,2026-01-27,"Aure ba na yara ba ne! Sai Mazaje.",culture_and_religion,Marriage without children,stereotypes,age,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/safiyyabiso/status/2015905136879473114,2026-01-26,"Mazaje Don Allah ku riqa riqe Aure da kyau, wallahi Ana kashe kudi a kitchen sosai.",culture_and_religion,Marriage customs,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/AliyuJAliyu2/status/2015574609739813241,2026-01-25,"KHALIFA BABA ALI Hakika Ka Cika Gwarzon Shugaba Namiji Uban Mazaje Allah Ya Kara Lapiya Da Nisan Kwana Allah Ya Kara Karfafa Ku Da Himmar ABULFATHI R.T.A. Hakika Kun Damu Da Damuwar Ahlullahi Muna Muku Jinjina Da Fatan Akan Alkairi [URL]",culture_and_religion,Religious message,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/RakaFatima/status/2015435756601327851,2026-01-25,"KHALIFA BABA ALI Hakika Ka Cika Gwarzon Shugaba Namiji Uban Mazaje Allah Ya Kara Lapiya Da Nisan Kwana Allah Ya Kara Karfafa Ku Da Himmar ABULFATHI R.T.A. Hakika Kun Damu Da Damuwar Ahlullahi Muna Muku Jinjina Da Fatan Akan Alkairi [URL]",culture_and_religion,Religious appeal,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/rahmerh_leeu/status/2014837698427568293,2026-01-23,"[USER] [USER] MashaAllah Allah ya nuna man auren ku Ya Baku mazaje nagari masu sonku kamar zasu mutu",culture_and_religion,Marriage,public_interest,religion,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/akabir494/status/2014721756318126320,2026-01-23,"[USER] Kungiyar mazaje na nigeria suna allah wadai f wanan kalamai naka dakayi asarar su, bamu yafe ba",culture_and_religion,criticism of speech,hate_or_insult,tribe,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/itsadamzaby1010/status/2014627055183290602,2026-01-23,"[USER] Na jima da gane mazaje da yawa MAULA da KWARAM ne ke kai su wajen ƴanmata. Sai yasa kuke karewa cikin korafe-korafe",culture_and_religion,sexual exploitation,stereotypes,gender,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/RakaFatima/status/2014441774744277372,2026-01-22,"Mazaje na amsa sunan hadiman Annabi ﷺ a koda yaushe ni Ibrahim ina tsere dasu cikin hidimar Annabi ﷺ inma na mutu ya'yana zasu cigaba da tsere da gasa dasu cikin Hadimar Annabi ﷺ Shehu da ya'yansa basu da aiki se hidimar Annabi ﷺ shiyasa muke ƙaunar su muka riƙe su jagorori [URL]",culture_and_religion,Devotion to Prophet,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Al_Tangazee/status/2016688254863442031,2026-01-29,"[USER] Happy uwar marayu, Allah ya qara arziki da Wadata",culture_and_religion,Blessing and good wishes,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Mustaphajibia/status/2016650824517095915,2026-01-28,"[USER] Sai maigida Allah ya qara arziki da daukaka da nisan kwana M.A.JIBIA",culture_and_religion,Blessing and prosperity,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Kamalbkd/status/2016648635102998622,2026-01-28,"Baka da bakin Uwa Mal. [USER] shiyasa kullum lamuranka ke gaba! Allah kara kareka, lafiya, arziki da nisan kwana mai amfani. [URL]",culture_and_religion,Blessing and well-wishes,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ibrahimgwas/status/2016528044903604557,2026-01-28,"My mentor sir sulaiman maji jamo uban gidan arziki [URL]",livelihoods_and_work,mentor and wealth,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/AbubakarLa26557/status/2016517645277773839,2026-01-28,"[USER] Allah ya kara arziki",culture_and_religion,religious blessing,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/___Abdulsalam/status/2016511986222149964,2026-01-28,"[USER] [USER] Allah yayi mana arziki",culture_and_religion,religious blessing,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/M2quare_/status/2016491867085455697,2026-01-28,"[USER] [USER] Shi arziki na Allah ne, idan mutum yasamu Allah ya bashi sannan idan mutum ya na nema toh yanema a gurin Allah zai bashi don Allah baya hana bayinsa, ni witness ne Shiyasa nima straight a gurin Allah name nema ya bani.",culture_and_religion,Blessings and seeking Allah's help,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/grok/status/2016476603367268391,2026-01-28,"[USER] [USER] Omoshalewa sunan Yoruba ne, yana nufin ""yaro ya zaɓi wannan gida don ya zo"" ko ""yaro ya kawo albarka da arziki"". Idan ba haka ba, ka bayyana abin da kake nufi!",culture_and_religion,Yoruba name meaning,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/binjabar10/status/2016451432539377894,2026-01-28,"[USER] Dattijon arziki",livelihoods_and_work,wealth and prosperity,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/trtafrikaHA/status/2016443040051736677,2026-01-28,"Shugaba Erdogan da Shugaba Tinubu sun jagoranci sanya hannu kan yarjeniyoyi tara a yayin da Ankara ke da manufar ƙulla kasuwancin dala biliyan 5 da ƙasa mafi ƙarfin tattalin arziki a Afirka. [URL]",governance_civic,Political leaders meeting,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ABBAWEB3/status/2016440255759409649,2026-01-28,"Jiki na son barci Hankali na son kuɗi Zuciya na son ƙauna Rai na buƙatar Allah Ya Allah, Ka ba mu nutsuwa a jiki, Ka albarkaci hankalinmu da halal arziki, Ka cika zukatanmu da ƙauna ta gaskiya, kuma Ka ƙarfafa rayukanmu da kusancinka. Ameen ya hayyu ya qayyum D A [URL]",culture_and_religion,prayer and supplication,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/AbbaJohn120576/status/2016414441009553852,2026-01-28,"[USER] Ubangiji Allah yakara lapiya da arziki Ameen",culture_and_religion,blessing and prosperity,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/UsamaUsman16898/status/2016410131085279466,2026-01-28,"Akwai abukan arziki ba amma basu da kuɗi amma akwai zaman lafiya, Allah ka azirta mu da masu sunmu da Allah, da wanda zai tai maka mu, [URL]",livelihoods_and_work,wealth and peace,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/its_tataboo/status/2016404078603936234,2026-01-28,"Akwai Kuɗi, akwai Wadata, akwai wadatar zuci, akwai arziki, akwai kuma dukiya, akwai rufin asiri duk ma'anar su daban [URL]",livelihoods_and_work,Wealth and prosperity,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/miftahuJikaDala/status/2016397990924083620,2026-01-28,"Babu Wani Arziki Daya Kai, Ka Wayi Gari Musulmi Zuciyarka Cike Da Soyayyar MANZON ALLAH ﷺ [URL]",culture_and_religion,Islamic faith and devotion,public_interest,religion,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Ibrhm1410203008/status/2016385851849146732,2026-01-28,"[USER] Gaskiya ne, duk abunda ya fada hakane da haka Fara wlh,muna tare dashi. Allah ya Qara Arziki me Albarka",culture_and_religion,Blessing and praise,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/cutelittlewolff/status/2016315264493646273,2026-01-28,"Ina kaunar gidan hadi sam balaraba batayi gadon arziki ba",livelihoods_and_work,Wealth and money,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/khadeejah_MI/status/2016293102051287437,2026-01-27,"[USER] Allah ka bani arziki na siya Mercedes",livelihoods_and_work,Seeking wealth and status,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/bmjvermerlleey/status/2016212060896440745,2026-01-27,"Yaa Allah, ina roƙonKa da duk wanda ya ga wannan form na kujerar aikin Hajjin 2026, ALLAH Ka azurta shi da samun damar zuwa Hajji, tare da Iyayansa da ‘yan uwansa. Ka buɗe masu ƙofofin arziki na halal, Ka yalwata masu, Ka kuma sanya alheri da albarka a rayuwarsu. [URL]",culture_and_religion,Prayer for Hajj success,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/BornoYoung/status/2016200466472845753,2026-01-27,"Assalamu allaikum jama'ar arziki. Ina muku fatan alheri [URL]",culture_and_religion,religious greeting,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/fatyma_BintMuhd/status/2016187758360801654,2026-01-27,"Kuzo kusai abin Arziki [URL]",livelihoods_and_work,Wealth and prosperity,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ismaeeelrabiu3/status/2016186916811452835,2026-01-27,"Bayan lafiya, ba nisan wani arziki a duniya ba sama da wadatar zuciya. Dan adam akwai hadama, amma wanda suka rabu da wadatar zuciya sun huta da hauma haumar wannan duniyar mai cike da rudani da zato. Allah ya sa mu gama lafiya",culture_and_religion,spirituality and well-being,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Usouph/status/2016183134488859119,2026-01-27,"[USER] Oga Sir kai de mu dage da addua Allah ya mana arziki Ameeen",culture_and_religion,Prayer for Wealth,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ASHIRUTUKUR17/status/2016181596739489937,2026-01-27,"[USER] [USER] [USER] [USER] [USER] Na arziki ba",livelihoods_and_work,personal financial status,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/LadyBebah/status/2016172733734760938,2026-01-27,"[USER] [USER] Amin ya Rabbi Allah ya Kara Arziki",culture_and_religion,Islamic prayer,public_interest,,safe,true
