stereotype_category,sentence_id,text,language,script,country,region_dialect,source_type,source_ref,collection_date,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,target_gender,bias_label,explicitness,sentiment_toward_referent,device,qa_status,annotation_date,annotation_time_seconds,document_id,notes,review_notes,collector_id,annotator_id
leadership,69b0244d7547e26ce3a7f235,[USER] Nikam banjin akwai Wanda Allah ze duba cikin Masu mulkinmu da idon rahama sbda dukansu self interest ne agabansu ba cigaban al’umma ba. Ko kinsan Wanda ya fifita bukatan mutane over nashi ?,hausa,latin,Nigeria,Standard,web_public,https://twitter.com/UnknownUstaz/status/2016161850489012375,2026-01-27T00:00:00.000Z,governance_civic,Criticism of leadership,stereotypes,tribe,sensitive,true,neutral,counter-stereotype,explicit,,,accepted,2026-03-13T11:59:23.758Z,232,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69b273fe1f67e8d1031288db,"Barka da Zuwa Masarautar Dutse Fadar Dutse Mai Martaba Sarkin Dutse, Alhaji (Dr",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Greeting at the palace,public_interest,,safe,false,male,stereotype,explicit,positive,directive,accepted,2026-03-12T10:38:43.298Z,1061,be5733e7-961b-46b3-b21d-8311a211526a,,,69aff3997547e26ce3a725d6,69aff3997547e26ce3a725d6
leadership,69b07ce31f67e8d1030b1611,Ahmadu ya kasance makusanci ga Madawaki Ƙwairanga (1894); wato Madakin Sarkin Kano Aliyu ɗan Abdullahi (Alu mai Sango) 1894 – 1903,Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Madawaki Ƙwairanga biography,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T05:25:25.918Z,469,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69b273fe1f67e8d1031288dc,"Gwamnan Babban Bankin Najeriya A ranar ɗaya ga watan Yuli na shekarar 2009 (1st June, 2009), shugaban Najeriya Umaru Musa ‘Yar’aduwa mai rasuwa (Allah ya jiƙansa), ya yi masa muƙamin Gwamnan Babban Bankin Najeriya",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Appointment of Central Bank Governor,public_interest,,safe,false,male,stereotype,explicit,positive,narrative,accepted,2026-03-12T10:39:30.644Z,1108,be5733e7-961b-46b3-b21d-8311a211526a,,,69aff3997547e26ce3a725d6,69aff3997547e26ce3a725d6
leadership,69afe1857547e26ce3a71c31,Tuni dai Saudiyya ta ce za ta kaddamar da aikin rigakafi a ƙasar na kamfanin Pfizer-BioNtech,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,health,COVID-19 vaccine,public_interest,,safe,false,neutral,neutral,explicit,positive,narrative,accepted,2026-03-11T13:43:29.041Z,1343,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b0244d7547e26ce3a7f22f,"A zamanin mulkin shugaba Buhari daga 2015 zuwa bana, an kara kudin wutar kimanin sau biyar",Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,livelihoods_and_work,Electricity price increase,public_interest,,safe,false,neutral,stereotype,explicit,,,accepted,2026-03-13T11:56:36.287Z,64,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69b0244d7547e26ce3a7f255,"Majalisar Dinkin Duniya da kuma kungiyoyin kare hakkin dan adam sun yi kira a gudanar da bincike mai zaman kansa kan zarge-zargen da duka bangarorin ke wa juna, ciki har da yi wa fararen hula kisan kiyasahi da harbe-hare da sace-sace a yankukuna fararen hula da asibiti",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,United Nations and human rights,public_interest,,safe,false,neutral,derogation,explicit,,,accepted,2026-03-13T12:26:34.488Z,633,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69b0244d7547e26ce3a7f212,"Malam Yusufu!”, har sai da shugaban makaranta ya haƙura ya damƙa wannan ɗaki a hannun Maitama",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,education,school principal,public_interest,,safe,false,unknown,neutral,implicit,neutral,narrative,accepted,2026-03-13T04:01:01.934Z,2521,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69afc8197547e26ce3a70fd4,Abin da ya jawo tumɓuke shi Kwasau da kuma maye gurbinsa da Galadimasa wanda yake haɓe ne da kuma mayar da masarautar ta Zazzau lardin (proɓince) mulki ƙarƙashin Turawa a cikin shekarar 1902,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Hausa history and politics,public_interest,,safe,false,male,stereotype,explicit,negative,narrative,accepted,2026-03-10T13:11:22.323Z,10010,30e35419-3ab6-47b0-a888-ac033bb50711,,,69afc71a7547e26ce3a70f88,69afc71a7547e26ce3a70f88
leadership,69afc8a87547e26ce3a7123a,Wadata hakimai da ababen hawa,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,livelihoods_and_work,Vehicles and transportation,public_interest,,safe,false,male,neutral,explicit,positive,narrative,accepted,2026-03-11T00:40:10.314Z,11359,5c1fc973-e07b-400a-aa05-62814901ed48,,,69afc7bd7547e26ce3a70f91,69afc7bd7547e26ce3a70f91
leadership,69afc8a87547e26ce3a7123c,"The Four King-Makers, King-Making in Kano Kingdom",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,king-making in Kano,public_interest,,safe,false,neutral,neutral,explicit,neutral,narrative,accepted,2026-03-11T00:43:03.447Z,11532,5c1fc973-e07b-400a-aa05-62814901ed48,,,69afc7bd7547e26ce3a70f91,69afc7bd7547e26ce3a70f91
leadership,69b0244d7547e26ce3a7f209,"Inganta harkokin masana’antun gwamnati ta hanyar sayar da kadarorin gwamnati dan su koma masu zaman kansu, wanda wannan shi ne ya kafa tubalin sayar da kamfanin sadarwa na Najeriya (NITEL) wanda yanzu ya zama kafa ta samun kuɗaɗen shiga da kuma samun kafofin sadarwa da dama ta hanyar baiwa kamfanonin sadarwa irinsu MTN, glo, da sauransu damar zuba jarinsu kamar yadda ake iya gani",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Privatization of government enterprises,public_interest,,safe,false,unknown,neutral,implicit,neutral,narrative,accepted,2026-03-13T03:45:12.376Z,1571,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69afc8a87547e26ce3a7123d,"Idan ya rasu; da ma’ana ta ya mutu, to mai binsa a shekaru, shi zai cigaba da jan ragamar gidan",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,death and inheritance,public_interest,,safe,false,male,neutral,explicit,neutral,narrative,accepted,2026-03-11T00:44:46.032Z,11635,5c1fc973-e07b-400a-aa05-62814901ed48,,,69afc7bd7547e26ce3a70f91,69afc7bd7547e26ce3a70f91
leadership,69b0244d7547e26ce3a7f206,"Majalisar Tarayyar Turai (Council of the European Union) Majalisa ce ta ministoci, ita ce ɗayar cikamakon ɓangaren gudanarwa (legislatiɓe) na Tarayyar Turai",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,European Union Council,public_interest,,safe,false,unknown,neutral,implicit,neutral,narrative,accepted,2026-03-13T03:43:08.909Z,1448,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69b0244d7547e26ce3a7f203,"Daga nan sai Rimi ya kira su Jerry Gana, su Solomon Lar, da sauran yaran ‘Yar’aduwa",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Rimi calling people,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T03:39:48.613Z,1248,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69b0244d7547e26ce3a7f202,"Tushen shugabancin yakan fara ne daga haula; tattaruwar ɗaiɗaikun gidaje da ke da dangantaka ta jini a tsakaninsu, wacce ka iya zama a nesa ko a kusa",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Leadership and social structures,public_interest,,safe,false,unknown,neutral,implicit,neutral,narrative,accepted,2026-03-13T03:39:04.724Z,1204,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69b0244d7547e26ce3a7f200,Yawaitar hare-haren na zuwa ne kwanaki kaɗan bayan da Shugaba Paul Biya ya shaida wa ƴan Kamaru a cikin jawabinsa na sabuwar shekara cewa jami'an tsaron ƙasar sun yi matuƙar rage tasirin ƴan tada ƙayar baya,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Biya's statement on Cameroonian security,public_interest,,safe,false,mixed,neutral,explicit,positive,narrative,accepted,2026-03-13T03:36:57.142Z,1076,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69b0244d7547e26ce3a7f1ff,Iran ta fara gwajin allurar riga-kafin Covid-19 da ta haɗaCoronavirus: Ƙasashe masu arziki 'suna ɓoye riga-kafin cutar korona'Rigakafin Coronavirus: Coge da kutungwila sun mamaye nemo maganin cutarMece ce jita-jitar da ake yaɗawa?Tun bayan da aka sanar da cewa an amince da alluran riga-kafin da wasu manyan ƙasashen duniya suka samar aka fara baza jita-jita a ƙasashe irin Najeriya,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,health,Coronavirus vaccine trials,public_interest,,safe,false,unknown,neutral,implicit,negative,narrative,accepted,2026-03-13T03:36:07.044Z,1026,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69b0244d7547e26ce3a7f1fb,"''To sai dai mai bai wa gwaman jihar shawara kan harkokin watsa labarai, Muhammad Bello, ya kare gwamnatin yana mai cewa gwamna Aminu Waziri Tambuwal ''mutum ne mai son bin tsari'' a matsayinsa na masanin shari'a",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Government and media,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T03:32:46.914Z,826,1a5075b6-f134-4b9a-a932-fdf557861ed5,,,69afcc167547e26ce3a715ab,69afcc167547e26ce3a715ab
leadership,69b07ce31f67e8d1030b1526,Ana gudanar da zanga zangar ne a lokacin da ake hasashen cewa Biden ya samu gagarumar nasara tare da samun kuru’un wakilai sama da 270 da masu takara ke nema su lashe zabe,Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,US election,public_interest,,safe,false,male,stereotype,implicit,neutral,narrative,accepted,2026-03-12T12:59:37.806Z,5452,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69afe1857547e26ce3a71c89,Alkalin kotun ya ce ya damu game lafiyar kwakwalwar Mista Assange da kuma yiwuwar zai iya kashe kansa a gidan yarin Amurka,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,media_and_online,Assange's health and potential suicide,public_interest,,sensitive,false,male,neutral,implicit,negative,narrative,accepted,2026-03-12T09:23:23.236Z,470,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b1532,Dagan sarautar ta zama gado,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,inheritance of rulership,public_interest,,safe,false,neutral,neutral,implicit,neutral,narrative,accepted,2026-03-12T13:11:41.280Z,6176,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69afe1857547e26ce3a71c87,Hotunan na zuwa bayan ƙungiyar ta yi ikirarin kashe sojojin Nijar 23 a wani hari na daban da kuma wani hari da ta yi ikirarin kashe sojojin Najeriya 20 jihar Borno,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Military attack on soldiers,public_interest,,sensitive,false,male,neutral,implicit,negative,narrative,accepted,2026-03-12T09:21:45.474Z,372,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b86743b8161267493de522,"Bayan da tankiya ta ɓarke tsakanin Washington da Tehran sakamakon ƙazamin murkushe masu zanga-zanga da gwamnatin Iran ta yi, Saudi Arabia da Qatar da Oman, sun ƙaddamar da wani gagarumin yunƙuri na hana shugaban Amurka Donald Trump kai wa Iran hari, saboda fargabar cewa irin wannan matakin zai haifar da ""mummunan martani a yankin"", kamar yadda wani babban jami'in Saudiyya ya shaida wa AFP.",hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.851Z,media_and_online,news_reporting,public_interest,,safe,true,neutral,neutral,explicit,neutral,narrative,accepted,2026-03-17T20:30:49.054Z,1721,47cc91e4-3082-4554-bf8d-858fe2a11f09,,,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69afe1857547e26ce3a71c86,"A martaninsa, kakakin gwamna Tambuwa ya ce babu batun yaudara a cikin lamarin zabukan na kananan hukumomi a jihar",Hausa,latin,Nigeria,Sokoto,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Local government elections,public_interest,,safe,false,male,neutral,implicit,positive,narrative,accepted,2026-03-12T09:20:44.658Z,311,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b86743b8161267493de523,"Da shi aka fara gudanar da gwamnatin Najeriya ta farko, wacce ke da shugaban ƙasa da kuma firimiya, wato ya yi aiki da gwamnatin Zik da Tafawa Ɓalewa, Janar Yakubu Gowon, Janar Murtala Ramat Muhammed, Janar Olusegun Obasanjo, Alhaji Shehu Shagari, Janar Babangida da kuma Janar Muhammadu Sani Abacha, duk da cewa, dukkan gwamnatocin da aka yi a Najeriya, a gabansa aka yi su",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,History of Nigerian governments,public_interest,,safe,false,male,neutral,explicit,positive,narrative,accepted,2026-04-14T15:33:59.555Z,1766,47cc91e4-3082-4554-bf8d-858fe2a11f09,,,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69afe1857547e26ce3a71d1a,"'' Honourble Isa Achida ya ce dalilinsu na nuna shaku kan aniyar hukumomin jihar kan gudanar da zabukan shi ne cewa tun bayan da aka kafa hukumar zabe mai zaman kanta ta jihar wato SOSIEC, ''Ba mu ga wani abin a zo a gani wanda zai nuna lallai tabbas ana niyyar gudanar da zaben ba",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Elections and political institutions,public_interest,,safe,false,neutral,stereotype,implicit,,,accepted,2026-04-12T12:32:24.104Z,918,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69afe1857547e26ce3a71c83,"A lokacin, akwai rigimar shugabanci tsakanin sarki mai ci, Kosoko, da kuma mai son ɗare karagar mulki, Akintoye",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Conflict between Hausa leaders,public_interest,,safe,false,male,neutral,implicit,negative,narrative,accepted,2026-03-12T09:17:08.290Z,95,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b152c,"Mutumin da ke son zama shugaban kasar UgandaUganda: An kashe mutun 16 a zanga-zangar kama Bobi WineMasu amfani da shafukan sada zumunta sun soma bayyana samun tsaiko a shafukan Twitter, WhatsApp, Instagram da Snapchat ranar Talata",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,media_and_online,Killing during protest in Uganda,public_interest,,sensitive,false,male,stereotype,implicit,neutral,narrative,accepted,2026-04-14T13:08:10.633Z,5827,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69b86743b8161267493de529,"Shugaban hukumar kula da makamashi ta duniya Fatih Birol ya shaidawa taron cewa ''baya ga ƙalubalen da ke tattare ga safarar mai ta mashigar Mormuz, akwai kuma matakin da aka ɗauka na rage yawan man da ƙasashe ke samarwa wanda ya yi sanadiyyar fargaba a kasuwar duniya.",Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13T00:00:00.000Z,governance_civic,Global energy policy,public_interest,,safe,false,male,stereotype,explicit,neutral,narrative,accepted,2026-04-21T20:22:42.446Z,2003,47cc91e4-3082-4554-bf8d-858fe2a11f09,,,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69afe1857547e26ce3a71c7c,"Tun 186 Museveni ke mulki a Uganda wanda ya ce ya tabbatar da zaman lafiya a ƙasar,",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Museveni's rule in Uganda,public_interest,,safe,false,male,neutral,implicit,positive,narrative,accepted,2026-03-12T09:09:39.601Z,1655,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b1528,"Shugaban Farar Hula Alhaji Muhammadu Buhari Karɓar Mulki, 2015 An sake rantsar da Janaral Muhammadu Buhari a matsayin shugaban Najeriya karo na biyu, a ranar 29 ga watan Mayu na shekarar 2015, muƙamin da yake kansa har zuwa yau ɗin nan",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Inauguration of Muhammadu Buhari,public_interest,,safe,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-12T13:01:17.325Z,5552,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69b86743b8161267493de518,Trump dai ya kalubalanci ingancin kidayar kuri’u har sau uku da aka yi a jihar Georgia wanda suka nuna cewa Biden ne dan takarar shugaban kasa daga jam’iyyar Democrat na farko da ya lashe zabe a jihar tun shekarar 1992,Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,US presidential election,misinformation,,sensitive,false,male,neutral,explicit,neutral,narrative,accepted,2026-03-17T20:22:16.922Z,1209,47cc91e4-3082-4554-bf8d-858fe2a11f09,,,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69afe1857547e26ce3a71c78,"""Kudin da aka ware kamar ya yi yawa sosai, kamar kwangilar ta yi tsada"" sannan kuma a cewarsa, akwai abin damuwa a yadda gwamnati take ciwo bashi yana mai cewa a yanzu, bashin da ake bin Najeriyar ya haura kashi 10 cikin 100 na gaba ɗaya tattalin arzikin ƙasar",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,government debt and spending,public_interest,,safe,false,neutral,neutral,implicit,negative,narrative,accepted,2026-03-12T09:06:24.698Z,1460,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b1525,"A zahirance kuma hakimi ne shugaban gunduma, saboda shi ne ke aiwatar da umarnin",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,government authority,public_interest,,safe,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-12T12:58:50.315Z,5405,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69afe1857547e26ce3a71c76,"‘Yan Democrat suke da rinjaye a majalisar wakilai, kuma babu shakka zasu tabbatar da nasarar da Biden ya samu, yayin da wasu tsiraru ‘yan Democrat a majalisar dattawa tare da wasu ‘yan Republican da suka amince da nasarar Biden, ta yiwu su yi hakan a majalisar ta dattawan",Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,Hausa politics,public_interest,,safe,false,mixed,neutral,implicit,positive,narrative,accepted,2026-03-12T09:04:12.198Z,1327,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b155c,Tun da farko shugaban ya ki daukan alhakin abin da ya auku,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Leadership and responsibility,public_interest,,safe,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-12T16:20:52.772Z,538,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69b273fe1f67e8d10312888a,"Saboda haka shi Lugga (Lugard), shi ne gwamnan Yankin Arewa na farko",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Hausa political history,public_interest,,safe,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-12T08:16:10.590Z,252,be5733e7-961b-46b3-b21d-8311a211526a,,,69aff3997547e26ce3a725d6,69aff3997547e26ce3a725d6
leadership,69b07ce31f67e8d1030b151f,"Yanzu kusan kwanaki biyar kennan Sashen Hausa yake neman hukumomin Najeriya, a ciki harda yawan kiran babban sakataren ma'aikatar tsaron Najeriya, Alhaji Aliyu Noma domin mu basu damar mayar da martani ga wadannan kalaman amma bamu samu ji daga wajensu ba",Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,Hausa department seeking Nigerian authorities,public_interest,,safe,false,male,stereotype,implicit,neutral,narrative,accepted,2026-03-12T11:53:22.850Z,1477,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69afc8a87547e26ce3a71190,"Saboda haka shi babban kwamishina shike baya da doka, sauran abubuwa kuma da suka shafi addini, al’ada, da sauransu, sai aka bar su kai tsaye a hannun sarki",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Hausa culture and religion,public_interest,,safe,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-10T12:56:02.476Z,1400,5c1fc973-e07b-400a-aa05-62814901ed48,,,69afc7bd7547e26ce3a70f91,69afc7bd7547e26ce3a70f91
leadership,69b86743b8161267493de4cb,"Samar da daidaito tsakanin ƙawance da Washington da hulɗa da Tehran, ya kasance babban ƙalubale ga ƙungiyar haɗin gwiwar ƙasashen yankin Gulf.""",hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.868Z,media_and_online,news_reporting,public_interest,,safe,true,neutral,neutral,explicit,neutral,narrative,accepted,2026-03-17T03:54:34.418Z,19,47cc91e4-3082-4554-bf8d-858fe2a11f09,,,69b0205c7547e26ce3a7ec57,69b0205c7547e26ce3a7ec57
leadership,69afe1857547e26ce3a71c72,"Yaushe rikicin cikin gida zai ƙare a jam'iyyar APC?Attahiru Jega: Abubuwa uku da tsohon shugaban INEC ya lissafa kan sake fasalin NajeriyaWanne tasiri rikicin APC zai iya yi a kan jamiyyar?""A ce wai a Arewa wai kafin ka yi noma sai ka biya ɗan bindiga kuɗi, idan ka gama noman ka biya shi kuɗi kafin ka zo ka yi girbi, ina ma ke nan maganan noma a Arewa?"", in ji tsohon ministan",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Hausa political affairs,public_interest,,safe,false,neutral,derogation,explicit,negative,narrative,accepted,2026-04-12T12:41:16.848Z,791,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b1517,"Haka nan kuma an sake zaɓensa a karo na biyu a shekarar 2003, zaɓen da shima ya ci da yawan ƙuri’un da suka kai miliyan goma sha ɗaya, kamar yadda ya zo a PDP (2015)",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Political election,public_interest,,safe,false,male,stereotype,implicit,neutral,narrative,accepted,2026-03-12T11:32:11.494Z,206,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
leadership,69afe1857547e26ce3a71d3f,"Zaɓen Uganda: Jagoran ƴan adawa Bobi Wine ya yi fatali da sakamakon zaɓe17 Janairu 2021, 04:09 GMTAsalin hoton, AFPJagoran ƴan adawar Uganda Bobi Wine ya ce bai yarda da shan kaye a zaɓen shugaban ƙasar da aka yi ranar Alhamis ba, kana yana fargabar halin da zai iya faɗwa tun bayan da sojoji suka kewaye gidansa",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Hausa election results,public_interest,,safe,false,male,derogation,explicit,,,accepted,2026-03-13T06:19:24.420Z,3570,0c07dc7d-00df-4197-b33c-5157acb53309,,,69afcdc67547e26ce3a715d0,69afcdc67547e26ce3a715d0
leadership,69b07ce31f67e8d1030b1516,"Yace, ya ziyarci kasashe da dama cikin mako guda da hawansa karagar mulki inda ya gana da shugabannin kasashen duniya kan batun tsaro da nufin cimma matsaya kan yadda za a tunkarii harkokin tsaro a wannan yankin",Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,international travel and diplomacy,public_interest,,safe,false,male,stereotype,explicit,neutral,narrative,accepted,2026-03-11T14:20:03.753Z,613,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
