language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Àjáàbalẹ̀ ìròyìn BBC News Yorùbá lórí WhatsApp rẹ End of podcast promotion Sunday Adeyemo, ti ọpọ mọ si Sunday Igboho, jẹ gbajumọ ajafẹtọ ẹni to n pe fun idaduro ilẹ Yoruba, Yoruba Nation.",media_and_online,BBC News Yoruba WhatsApp,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Lasiko to bẹrẹ ipe fun idaduro ilẹ Yoruba, ni oru mọjumọ ọjọ kini, oṣu keje, ọdun 2021 ni awọn oṣiṣẹ ileeṣẹ ọtẹlẹmuyẹ, DSS lọ kọlu ile Sunday Igboho.",governance_civic,security operation,public_interest,,sensitive,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Wọn pa awọn eeyan meji, ti wọn si ko awọn mẹtala lọ siluu Abuja amọ ori ko Igboho yọ, to si salọ si orilẹede Benin.",governance_civic,Crime and violence,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ẹsun ti DSS fi kan Igboho ni pe o n ko ibọn ati awọn ohun ija oloro pamọ lati da ogun silẹ laarin ilu, ti wọn si gbẹsẹle awọn apo asunwọn owo rẹ to wa ni Naijiria.",governance_civic,Igboho and DSS,public_interest,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ọjọ Aje, ọjọ kọkandinlogun, oṣu keje, ọdun 2021 ni ileeṣẹ eleto aabo Interpol mu Sunday Igboho ni papakọ ofurufu Cadjèhoun to wa ni Cotonou ti ilẹ olominira Benin.",governance_civic,Arrest of Sunday Igboho,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Alẹ ọjọ naa la gbọ pe Igboho n gbiyanju lati ri irin ajo lọ si orileede Germany pẹlu iyawo rẹ Rọpo Adeyẹmọ.",governance_civic,Igboho's travel plans,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ọjọ kẹtalelogun, oṣu keje, ọdun 2021 ni Igboho foju ba ile-ẹjọ Cour D'Appel De Cotonou lori ẹsun wi pe o wọ orileede naa lọna aitọ ati nini ayederu iwe irinna orileede naa.",governance_civic,Legal proceedings,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Oṣu mẹsan gbako ni Igboho lo ni ahamọ inu ile ni ilẹ olominira Benin, ko to di pe o gba ominira.",governance_civic,Political independence,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Kete si lo morile ilẹ Germany nibi to n gbe amọ laipẹ yii lo pada wa sile, to si n beere fun ominira pipe ati idapada apo asunwọn owo rẹ tijọba gbẹsẹ le.",livelihoods_and_work,Going to Germany and returning home,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"Oríṣun àwòrán, Getty Images Okunkun birimu lẹyin ti itakun ina mọnamọna orilẹede Naijiria tun daṣẹ silẹ fun igba keji ninu ọdun 2026 yii.",governance_civic,Naijiria fire incident,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"Lasiko ti iroyin yii jade, a gbọ pe ileeṣẹ to n pese ina ọba ni Naijiria ko ri ina kankan pin fun awọn ileeṣẹ apinaka mọkanla mọ.",livelihoods_and_work,Power supply in Nigeria,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"Ọjọ Ẹti ọsẹ to kọja ni itakun ina mọnamọna naa kọkọ da iṣẹ silẹ ninu ọdun 2026 yii.",governance_civic,Fire incident in 2026,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"Eyi waye lẹyin ọsẹ diẹ ti iru iṣẹlẹ ọhun ti kọkọ waye lọjọ kọkandinlọgbọn oṣu Kejila ọdun 2025 to kọja eyi to ju ọpọ eeyan ni Naijiria si okunkun birimu.",governance_civic,Recent event in Nigeria,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"Gẹgẹbi bi ohun tawọn alaṣẹ ileeṣẹ to n pin ina lorilẹede Naijiria sọ, agbara ina to wa ninu aka ipinna mọnamọna ja lati ẹgbẹrun mẹrin abọ mẹgawaati bọ si mẹgawaati odo laaarọ oni ọjọ Iṣẹgun.",governance_civic,Electricity supply,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"Oriṣiiriṣii idi ni a gbọ pe o n ṣokunfa itakun ina mọnamọna to n daṣẹ silẹ loorekoore ni Naijiria.",livelihoods_and_work,Electricity and fire incidents,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"Awọn akọṣẹmọṣẹ nipa ina mọnamọna sọ pe ai maa ṣe atunṣe to yẹ loorekoore lori awọn waya ina wa lara awọn nnkan to n fa a.",livelihoods_and_work,Electrical safety,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"Awọn mii tun sọ pe ai maa pese ina ọba to to naa le maa jẹ ki itakun ina mọnamọna maa daṣẹ silẹ loorekoore.",household_and_care,Household fire management,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"End of Èyítí A  Kà Jùlọ Ni nnkan bii ago mọkanla aarọ oni ọjọ Iṣẹgun ni itakun ina mọnamọna Naijiria daṣẹ silẹ ti ọpọ ko si ri ina lo mọ lẹsẹ kẹsẹ.",culture_and_religion,Time of day,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"Iroyin fidi rẹ mulẹ pe lẹsẹ kẹsẹ ti itakun ina ọhun daṣẹ silẹ naa ni gbogbo awọn ẹrọ amunawa to n gba ina lati ara rẹ ko ri ina kankan lati pin mọ fawọn ileeṣẹ apinaka mọkanla.",media_and_online,Fire incident report,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"A ko tii le sọ nnkan to ṣokunfa bi itakun ina mọnamọna tun ṣe daṣẹ silẹ lonii.",culture_and_religion,Yoruba proverb,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cly9p53re2no,2026-01-27,"Awọn oṣiṣẹ ileeṣẹ TCN to n ri si ipese ina ni Naijiria ko tii sọrọ lori nnkan to ṣẹlẹ gan an.",livelihoods_and_work,Power supply issues,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Oríṣun àwòrán, DEFENCE HQ NIGERIA Ileeṣẹ ologun Naijiria ti sọ wi pe àwọn ọmọogun kan yoo foju ba ile ẹjọ ologun lẹyin ti iwadii pari lori ẹsun iditẹgbajọba ti wọn fi kan wọnlọdun to kọja.",governance_civic,Military announcement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Eyi wa ninu atẹjade kan ti ileeṣẹ ologun Naijiria fi soju opo ayelujara rẹ pe ọmọ ogun mẹrindinlogun ni ọwọ tẹ ninu oṣu kẹwaa ọdun 2025, ti wọn si ti fi ẹsun iwa ibajẹ ati titapa sofin kan wọn.",governance_civic,Nigerian military actions,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Lọdun 2025, ileeṣẹ ologun kọkọ wogile iroyin nipa iditẹgbajọba ṣugbọn ọpọ iwadii, awọn alaṣẹ fidi iṣẹlẹ naa, ti wọn si jẹ ko di mimọ ọmọ ologun mẹrindinlogun yoo farahan ni ile ẹjọ.",media_and_online,Military news report,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Orilẹede Naijiria ni ọpọ itan to da lori ijọba ologun ati ijọba awarawa, ti ọpọ iditẹgbajọba si waye laarin ọdun 1966 si 1993, eyi lo fa ti ibẹrubojo ti wọpọ lọdun to kọja.",governance_civic,History of Nigerian governance,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Ko ti han tabi daju iye awọn ọmọ ologun ti yoo foju ba ile ẹjọ ṣugbọn awọn alaṣẹ ileeṣẹ ni igbesẹ yii foju waye ni ilana ti ofin la kalẹ, lia si mọdaru.",governance_civic,judicial matters,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Atẹjade naa fikun pe gbigbero lati gba ijọba lọwọ aarẹ ti ilu dibo yan tako ofin ati ilana ileeṣẹ ologun Naijiria.",governance_civic,Politics and governance,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Lọwọ yii lorilẹede Naijiria, iṣoro eto aabo ati ibinu araalu wọpọ, to si jẹ pe ohun lo n fa ti ọpọ iroyin ofege fi n lọ kiri pe awọn ọmọ ologun kan n gbero lati gba ijọba lọwọ Aarẹ to wa lode lasiko yii.",governance_civic,security issues in Nigeria,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Ọdun 1999 ni o jẹ opin ijọba ologun lorilẹede Naijira, to si jẹ pe lati gba naa ni awọn ologun ti ni awọn yoo tẹriba fun ijọba awarawa.",governance_civic,End of military rule,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"End of Èyítí A  Kà Jùlọ Ọpọ awọn orilẹede to yi orilẹede Naijira ka ni wọn wa labẹ ijọba ologun lasiko, bi Mali, Burkina Faso, Niger ati Guinea, bo ti lẹ jẹ pe orilẹede Guinea ti pada si ijọba awarawa labẹ iṣejọba Aarẹ Mamadi Doumbouya, ti ilu dibo yan sipo.",governance_civic,Governance and politics in West Africa,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Àjáàbalẹ̀ ìròyìn BBC News Yorùbá lórí WhatsApp rẹ End of podcast promotion Latigba ti Naijiria ti gba ominira ni 1960 ni wọn ti n koju iditẹgbajọba.",media_and_online,BBC News Yorùbá broadcast on WhatsApp,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Laaarin 1966 si 1999, awọn ologun lo dari Naijiria lai si idiwọ kan, yatọ si asiko ijọba awaraawa ranpẹ to waye ni 1979 titi de 1983.",governance_civic,Nigerian history,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Awọn iditẹgbajọba to ti waye ni Naijiria: Kaduna Nzeogwu ni ṣọja to ṣaaju awọn ologun naa, wọn si pa awọn olori bii Tafawa Balewa, Ahmadu Bello, Ladoke Akintola, Festus Okotie-Eboh to jẹ minisita eto iṣuna ati awọn ọga ṣọja mẹrin l'Oke-Ọya.",governance_civic,Coup d'état in Nigeria,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Awọn to gbajọba naa sọ pe awọn fẹ gbogun ti ajẹbanu ati jagidijagan ni, Ọgagun Johnson Aguiyi Ironsi, lo pada di olori orilẹede Agunyi Ironsi ati Ọgagun Francis Adekunle Fajuyi to jẹ gomina Iwọ Oorun nigba naa wa lara awọn to ba a lọ.",governance_civic,Yoruba history and leadership,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Awọn iditẹgbajọba mejeeji yii lo bi ija ẹlẹyamẹya, to pada di ogun abẹle.",culture_and_religion,conflict and war,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Lẹyin ti ogun pari, loṣu Kẹwaa ọdun 1970, Ọgagun Gowon loun yoo ri i pe ijọba ṣọja pari lọjọ akọkọ oṣu Kẹwaa ọdun 1970, ṣugbọn ni 1974, o tun sun un siwaju.",governance_civic,Political history,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Ko si ipaniyan ninu iditẹgbajọba yii, nitori Gowon ti rin irinajo lọ si oke okun lati ṣe eto kan ti Organisation of African Unity, gbe kalẹ, ni Kampala.",governance_civic,Political organization,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Ọgagun Murtala Muhammed lo gbajọba lọwọ Gowon, nigba ti Ọgagun Olusegun Obasanjo jẹ igbakeji rẹ.",governance_civic,Nigerian political history,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Bakan naa ni wọn pa Ibrahim Taiwo, gomina ologun ipinlẹ Kwara nigba naa.",governance_civic,Political event,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Eyi lo sọ Obasanjo di olori orilẹede Naijiria, lẹyin iku Murtala.",governance_civic,Nigerian presidency,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Ijọba Naijiria kede pe Ọgagun Bukar Suka Dimka, lo lewaju iditẹgbajọba naa, pẹlu erongba lati da Yakubu Gowon pada sijọba.",governance_civic,Military coup in Nigeria,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Wọn mu eeyan 125 lori iditẹgbajọba yii, eeyan 32 si gba idajọ iku.",governance_civic,Arrest and court case,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Lara wọn ni Dimka ati Ọgagun Illiya D.",culture_and_religion,Person names,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Obasanjo lo pada ṣeto idibo to gbe Shehu Shagari wọle si ijọba alagbada.",governance_civic,Political election,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Wọn pa Brigadier Ibrahim Bako lasiko ti wọn fẹ mu Sahagari l'Abuja, Ọgagun Muhammed Buhari si di olori Naijiria.",governance_civic,Political leadership change,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Buhari rin irinajo lọ siluu Eko nigba naa ni, igbakeji rẹ, Ọgagun Tunde Idiagbon, si rin irinajo lọ si Saudi Arabia fun iṣẹ ẹ̀sìn, ki wọn too de ni wọn ti gbajọba mọ wọn lọwọ.",governance_civic,Political visit,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Ọgagun Joshua Dogonyaro lo kede iditẹgbajọba naa lorii redio laaarọ, ki Babangida to ba awọn ọmọ Naijiria sọrọ.",governance_civic,public announcement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Babangida sọ pe ijọba to duro tandi soju kan ni Buhari n ṣe lo jẹ kawọn gba a mọ ọn lọwọ, o ni ko kunju oṣunwọn.",governance_civic,Governance and politics,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Ṣugbọn Babangida raye sa lọ, rogbodiyan naa si pari lẹyin wakati mẹwaa.",governance_civic,Political events,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Awọn ọga ologun sọ pe ẹyin Babangida ni awọn wa, eeyan mejilelogoji 42 ni wọn lo jẹbi ẹsun yii, gbogbo wọn ni wọn si yinbọn pa loṣu Keje ọdun 1990.",governance_civic,Military officers and Babangida,public_interest,tribe,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Ṣugbọn ijọba Shonekan ko ju oṣu mẹta lọ.",governance_civic,Government leadership,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy8p23e7egro,2026-01-27,"Ọjọ kẹtadinlogun, oṣu Kọkanla ọdun 1993 ni Ọgagun Sani Abacha le e danu, lẹyin ti wọn fagile ibo June 12 ti MKO ti gbegba oroke.",governance_civic,Historical event,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cd0ypn2g77no,2026-01-27,"Oríṣun àwòrán, koiki media Ọkan gboogi ninu awọn to n ja fun idaduro ẹya Yoruba labẹ orilẹede NAijiria,Oloye Sunday Adeyemo ti awọn eeyan mọ si Sunday Igboho ti se abẹwo si Olubadan ti Ilẹ Ibadan, Kabiyesi Ọba Rashidi Adewolu Ladoja lonii ọjọ-aje.",culture_and_religion,Yoruba cultural affairs,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cd0ypn2g77no,2026-01-27,"Igboho ṣe abẹwo yii lati dupẹ lọwọ ọba alade naa fun atilẹyin rẹ lẹyin to ni ijọba apapọ orilẹ-ede Naijiria ti yọ orukọ oun kuro lara awọn ọdaran ti orilẹede n wa nipasẹ ilakaka awọn ọbalaye kan nilẹ Yoruba Ninu atẹjade kan ti agbẹnusọ fun Sunday Igboho, iyẹn Ọgbẹni Olayomi Koiki gbe jade, o ṣe alaye wi pe abẹwo naa to waye ni ile Olubadan to wa ni agbegbe Bodija ni ilu Ibadan ni akọkọ lẹyin to ni wọn fun un ni ominira rẹ pada.",governance_civic,Sunday Igboho and government,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cd0ypn2g77no,2026-01-27,"BBC News Yoruba ko tii fi idi iroyin naa mulẹ boya lootọ ni ijọba ti yọ orukọ Sunday Igboho kuro ninu iwe awọn ọdaran ti ilu n wa, tabi bẹẹkọ; amọṣa eekan ọmọ Yoruba naa dupẹ lọwọ Aarẹ Tinubu fun igbesẹ naa.",media_and_online,Sunday Igboho's name removal,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cd0ypn2g77no,2026-01-27,"Oríṣun àwòrán, koiki media Atẹjade to tẹ ikọ ile-iṣẹ BBC Yoruba lọwọ tunbọ salaye wipe Olubadan, Ọba Rashidi Ladoja, Ọọni ile-Ifẹ, Kabiyesi Ọba Adeyeye Ogunwusi ati Olugbọn ti Orile-Igbọn, Ọba Francis Alao ko ipa ribiribi lori igbese bi Sunday Igboho ṣe di ominira.",media_and_online,Yoruba media and public figures,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cd0ypn2g77no,2026-01-27,"Nigba ti o n sọrọ nibi abẹwo ẹṣe modupẹ ọhun, Sunday Igboho gbe osuba kare fun Olubadan Ladoja latari iranlọwọ ti wọn ṣe fun un nigba iṣoro.",governance_civic,Sunday Igboho and Ladoja,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cd0ypn2g77no,2026-01-27,"O ṣe afikun pe inu awọn ọmọ Yoruba nile, loko ati ni ẹyin odi n dun wi pe Ijọba apapo darijin ohun ti ohun si le pada si orilẹede Naijiria lai bẹru.",culture_and_religion,Yoruba culture and society,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cd0ypn2g77no,2026-01-27,"Nigba ti wọn sọrọ, Kabiyesi Olubadan Ladoja ṣe adura fun Sunday Igboho ati awọn mọlẹbi rẹ, ti wọn si rọ'ọ lati ni ireti.",culture_and_religion,Yoruba prayer for Sunday Igboho,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cd0ypn2g77no,2026-01-27,"End of Èyítí A  Kà Jùlọ Bi ẹ ko ba gbagbe, Sunday Igboho lewaju awọn iwọde kan tako wahala awọn darandarn to n gbẹmi araalu lawọn agbegbe kan nilẹ Yoruba nigba naa.",culture_and_religion,Yoruba cultural event,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cd0ypn2g77no,2026-01-27,"Eyi ti ọpọ fi n pe fun idaduro ilẹ Yoruba labẹ Naijiria nigba naa; ki o to di wi pe awọn agbofinro kọlu ile rẹ nilu Ibadan ni ọjọ kinni, oṣu keje, ọdun 2021 nibi ti ẹmi ti sọnu, ti ọpọlọpọ dukia si bajẹ.",governance_civic,Police raid in Ibadan,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cd0ypn2g77no,2026-01-27,"Lẹyin eyii ni O sa kuro ni Naijiria ki wọn to mu u lorilẹede Benin ti wọn sit u u silẹ lẹyin akoko diẹ.",culture_and_religion,Movement from Nigeria to Benin,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c2k931ppew4o,2026-01-26,"Oríṣun àwòrán, Getty Images Iyawo aṣẹṣẹgbe kan ti po ogun eku mọ ounjẹ fun ọkọ rẹ eyi to ran an lọ si ọrun alakeji.",culture_and_religion,Marriage and food,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c2k931ppew4o,2026-01-26,"Ileeṣẹ ọlọpaa sọ peọwọ ti tẹ obinrin iyawo ọṣingin naa ni ilu Gauza, ni ipinlẹ Jigawa lẹkun ariwa orilẹede Naijiria.",governance_civic,police incident,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c2k931ppew4o,2026-01-26,"Gẹgẹbi ileeṣẹ ọlọpaa ṣe sọ, nnkan bii agogo marun un irọlẹ ni iṣẹlẹ naa ṣẹlẹ ni ọjọ Ẹti, ọjọ kẹtalelogun oṣu kinni ọdun 2026.",livelihoods_and_work,Police incident report,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c2k931ppew4o,2026-01-26,"Arabinrin naa ni bi awọn obi oun ṣe fipa mu oun lati fẹ arakunrin naa lo ṣokunfa bi oun ṣe kuku pinnu lati gbẹmi rẹ.",culture_and_religion,forced marriage,stereotypes,gender,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c2k931ppew4o,2026-01-26,"Alukoro ileeṣẹ ọlọpaa ni ipinlẹ Jigawa, SP Adam ṣalaye pe nigba ti wọn yoo fi gbe ọkọ iyawo tuntun naa digbadigba de ileewosan, ẹmi bọ lara rẹ lasiko ti wọn n fun un ni itọju nibẹ.",governance_civic,police station in Jigawa state,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c2k931ppew4o,2026-01-26,"Awọn ọlọpaa ni iyawo arakunrin to doloogbe naa ṣalaye lasiko ifọrọwanilẹnuwo lagọ ọlọpaa pe ""oun po ogun eku mọ ounjẹ fun ọkọ oun ni."" Alukoro ileeṣẹ ọlọpaa ṣalaye siwaju sii pe, arabinrin naa jẹwọ pe aburo oun kan loun ran lati lọ ra ogun eku naa.",governance_civic,Crime and police,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp826p14ye4o,2026-01-26,"Oríṣun àwòrán, Sammy DaoduBunmi Akinnaanu Adeoye Lẹyin ti wọn ti kọkọ wọgile ilana etoisinku gbajumọ akọrin ẹmi Bunmi Akinnaanu ti ọpọ mọ si Omije Ojumi, awọn mọlẹbi rẹ ti kede ilana isinku tuntun fun un.",culture_and_religion,Burial plans for a singer,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp826p14ye4o,2026-01-26,"Bi ẹ ko ba gbagbe, ọjọ kẹtala, oṣu Kinni, ọdun 2026 ni iroyin gbode pe Bunmi Akinnaanu Adeoye ti ọpọ mọ si omije ojumi ti jade laye.",media_and_online,Announcement of Bunmi Akinnaanu Adeoye's passing,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp826p14ye4o,2026-01-26,"Eto aṣalẹ orin onigbagbọ ni yoo ṣaaju lọjọru ọjọ kejidinlọgbọn oṣu kinni ọdun 2026 gẹgẹbi atẹjade ti ẹbi fi sita.",culture_and_religion,Yoruba religious/cultural event,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp826p14ye4o,2026-01-26,"Lẹyin eyi ni eto aṣaalẹ idaro ti wọn n pe ni 'Candle night' yoo waye laarin agogo mẹfa irọlẹ si mẹjọ alẹ.",culture_and_religion,Candlelight event,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp826p14ye4o,2026-01-26,"Bakannaa, lasiko yii naa lawọn akọrin atawọn ọrẹ yoo tun korajọpọ lati ṣe aṣaalẹ ẹyẹ fun un lọjjọru yii kan naa.",culture_and_religion,Gathering of singers and friends,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp826p14ye4o,2026-01-26,"Ni Ọjọbọ, ọjọ kọkandinlọgbọn ni wọn yoo sin oku rẹ.",culture_and_religion,funeral rites,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp826p14ye4o,2026-01-26,"Oríṣun àwòrán, Bunmi Akinnaanu Adeoye Ṣaaju ni obinrin naa ti kọkọ dubulẹ aisan fun ọjọ pipẹ ti awọn akẹgbẹ rẹ nidi iṣẹ orin ẹmi si n fi adura ran an lọwọ.",health,health and prayer,public_interest,health_status,sensitive,true
